customer_id,recency_days,purchase_frequency,avg_order_value,email_open_rate,session_frequency,support_tickets,customer_tier,vip_flag,ltv,churn_label
CUST_03403,30,21,266.4,0.07,41,6,Bronze,0,5594.4,0
CUST_03404,122,16,412.3,0.27,92,3,Silver,0,6596.8,0
CUST_03405,125,15,157.2,0.15,24,3,Silver,0,2358.0,0
CUST_03406,37,5,409.58,0.94,24,8,Bronze,1,2047.9,0
CUST_03407,170,6,218.49,0.09,3,0,Bronze,1,1310.94,0
CUST_03408,124,38,57.38,0.76,59,5,Gold,0,2180.44,0
CUST_03409,357,3,489.18,0.63,58,1,Bronze,0,1467.54,1
CUST_03410,35,48,260.85,0.63,73,5,Bronze,0,12520.8,0
CUST_03411,87,12,318.44,0.76,24,6,Gold,0,3821.28,0
CUST_03412,134,36,338.69,0.4,66,2,Bronze,0,12192.84,0
CUST_03413,196,33,187.58,0.4,40,3,Silver,0,6190.14,0
CUST_03414,274,36,376.29,0.29,92,1,Bronze,0,13546.44,0
CUST_03415,201,33,436.43,0.6,71,6,Bronze,1,14402.19,0
CUST_03416,285,31,199.72,0.93,9,8,Bronze,0,6191.32,0
CUST_03417,77,21,331.93,0.92,60,4,Bronze,0,6970.53,0
CUST_03418,59,27,380.99,0.7,39,4,Silver,1,10286.73,0
CUST_03419,126,27,103.16,0.91,33,8,Gold,0,2785.32,0
CUST_03420,109,8,172.97,0.96,34,7,Bronze,0,1383.76,0
CUST_03421,224,37,63.31,0.8,62,0,Bronze,0,2342.47,0
CUST_03422,278,32,305.08,0.41,85,1,Bronze,0,9762.56,0
CUST_03423,68,26,402.46,0.48,61,6,Silver,0,10463.96,0
CUST_03424,69,2,309.31,0.93,93,2,Silver,0,618.62,0
CUST_03425,165,12,98.09,0.67,27,5,Silver,0,1177.08,0
CUST_03426,305,22,277.72,0.82,17,0,Silver,0,6109.84,0
CUST_03427,162,17,419.12,0.12,60,7,Bronze,1,7125.04,0
CUST_03428,342,7,158.34,0.19,42,1,Bronze,0,1108.38,1
CUST_03429,309,43,418.0,0.34,47,0,Bronze,1,17974.0,0
CUST_03430,343,4,394.47,0.19,87,1,Bronze,0,1577.88,1
CUST_03431,42,37,20.65,0.91,53,7,Bronze,0,764.05,0
CUST_03432,354,38,127.33,0.22,21,9,Bronze,0,4838.54,1
CUST_03433,109,32,276.04,0.56,8,4,Bronze,0,8833.28,0
CUST_03434,51,11,361.63,0.09,73,8,Bronze,0,3977.93,0
CUST_03435,250,1,441.46,0.15,97,2,Bronze,0,441.46,1
CUST_03436,341,25,324.11,0.25,58,7,Gold,0,8102.75,1
CUST_03437,21,42,196.37,0.98,68,3,Silver,0,8247.54,0
CUST_03438,300,24,100.47,0.8,63,6,Bronze,0,2411.28,0
CUST_03439,139,43,382.42,0.67,59,9,Bronze,0,16444.06,0
CUST_03440,359,17,111.32,0.92,82,9,Bronze,0,1892.44,1
CUST_03441,324,8,350.76,0.96,96,7,Gold,0,2806.08,1
CUST_03442,92,45,98.79,0.45,30,2,Bronze,0,4445.55,0
CUST_03443,280,27,54.62,0.33,25,2,Bronze,0,1474.74,0
CUST_03444,125,18,133.04,0.32,97,0,Bronze,0,2394.72,0
CUST_03445,111,27,149.62,0.04,99,7,Silver,0,4039.74,0
CUST_03446,354,22,327.13,0.28,56,1,Bronze,1,7196.86,0
CUST_03447,139,16,88.83,0.36,34,6,Bronze,0,1421.28,0
CUST_03448,273,2,465.85,0.04,50,6,Bronze,0,931.7,1
CUST_03449,99,5,281.64,0.88,2,6,Bronze,0,1408.2,0
CUST_03450,252,18,250.56,0.85,77,3,Bronze,0,4510.08,0
CUST_03451,338,3,223.0,0.25,53,6,Silver,0,669.0,1
CUST_03452,104,27,287.63,0.8,41,9,Gold,0,7766.01,0
CUST_03453,214,17,21.0,0.8,23,7,Bronze,0,357.0,0
CUST_03454,249,16,495.14,0.34,61,8,Silver,0,7922.24,1
CUST_03455,152,6,283.19,0.7,87,6,Bronze,0,1699.14,0
CUST_03456,250,7,27.25,0.29,31,5,Bronze,1,190.75,0
CUST_03457,275,14,299.09,0.07,66,4,Silver,0,4187.26,1
CUST_03458,165,38,224.17,0.5,2,9,Bronze,0,8518.46,0
CUST_03459,341,40,21.78,0.44,69,9,Bronze,0,871.2,1
CUST_03460,8,15,462.97,0.14,60,6,Bronze,1,6944.55,0
CUST_03461,284,47,15.18,0.49,78,9,Bronze,0,713.46,0
CUST_03462,5,47,293.16,0.95,23,1,Silver,0,13778.52,0
CUST_03463,145,48,481.28,0.73,57,4,Silver,0,23101.44,0
CUST_03464,101,33,126.43,0.74,35,7,Bronze,1,4172.19,0
CUST_03465,164,43,134.55,0.76,1,5,Bronze,0,5785.65,0
CUST_03466,147,27,10.21,0.74,48,5,Silver,0,275.67,0
CUST_03467,64,29,42.51,0.02,49,0,Bronze,0,1232.79,0
CUST_03468,91,37,32.0,0.92,40,1,Bronze,0,1184.0,0
CUST_03469,117,5,413.1,0.83,62,2,Silver,0,2065.5,0
CUST_03470,354,29,420.0,0.27,15,6,Gold,0,12180.0,1
CUST_03471,267,32,366.08,0.55,30,9,Bronze,1,11714.56,0
CUST_03472,310,6,182.85,0.62,21,5,Bronze,0,1097.1,1
CUST_03473,173,2,412.41,0.13,8,4,Bronze,0,824.82,1
CUST_03474,47,6,274.49,0.25,7,8,Gold,0,1646.94,0
CUST_03475,140,46,159.11,0.02,34,9,Silver,0,7319.06,0
CUST_03476,246,43,224.27,0.86,64,6,Silver,0,9643.61,0
CUST_03477,149,4,42.23,0.02,42,8,Bronze,0,168.92,1
CUST_03478,246,29,473.01,0.32,53,2,Silver,0,13717.29,0
CUST_03479,5,25,313.37,0.08,96,7,Bronze,0,7834.25,0
CUST_03480,184,9,368.3,0.78,97,8,Gold,0,3314.7,0
CUST_03481,20,3,341.53,0.92,70,1,Bronze,0,1024.59,0
CUST_03482,46,26,337.2,0.56,10,3,Silver,0,8767.2,0
CUST_03483,12,48,18.46,0.14,90,1,Bronze,0,886.08,0
CUST_03484,70,43,267.43,0.56,58,6,Silver,0,11499.49,0
CUST_03485,17,27,412.64,0.77,90,3,Bronze,0,11141.28,0
CUST_03486,147,36,31.81,0.72,83,5,Bronze,0,1145.16,0
CUST_03487,154,32,478.52,0.74,99,7,Bronze,0,15312.64,0
CUST_03488,304,1,217.84,0.28,4,5,Bronze,0,217.84,1
CUST_03489,108,16,152.05,0.07,89,3,Bronze,0,2432.8,0
CUST_03490,236,48,270.59,0.15,8,5,Bronze,0,12988.32,0
CUST_03491,308,11,402.59,0.96,12,0,Bronze,0,4428.49,0
CUST_03492,352,26,242.63,0.61,88,5,Bronze,0,6308.38,1
CUST_03493,70,40,326.1,0.73,88,9,Bronze,0,13044.0,0
CUST_03494,183,1,254.96,0.9,81,7,Bronze,1,254.96,0
CUST_03495,250,26,319.32,0.85,25,3,Bronze,0,8302.32,0
CUST_03496,228,28,77.64,0.22,97,8,Gold,0,2173.92,1
CUST_03497,102,9,28.95,0.06,27,5,Bronze,0,260.55,0
CUST_03498,75,44,77.08,0.93,2,5,Bronze,0,3391.52,0
CUST_03499,216,22,150.06,0.98,73,3,Bronze,0,3301.32,0
CUST_03500,203,8,134.14,0.57,55,7,Silver,0,1073.12,0
CUST_03501,192,49,311.44,0.89,58,4,Bronze,0,15260.56,0
CUST_03502,249,42,233.39,0.23,33,0,Silver,0,9802.38,0
CUST_03503,242,27,29.02,0.11,83,6,Bronze,0,783.54,1
CUST_03504,179,39,27.08,0.5,49,7,Silver,0,1056.12,0
CUST_03505,219,19,54.39,0.81,5,5,Gold,0,1033.41,0
CUST_03506,82,25,183.01,0.65,47,6,Bronze,0,4575.25,0
CUST_03507,92,38,13.03,0.64,84,6,Bronze,0,495.14,0
CUST_03508,175,21,252.05,0.02,24,3,Silver,0,5293.05,1
CUST_03509,239,24,186.73,0.32,95,3,Silver,0,4481.52,0
CUST_03510,260,24,282.17,0.94,44,0,Bronze,0,6772.08,0
CUST_03511,163,19,363.2,0.13,68,1,Gold,0,6900.8,0
CUST_03512,48,47,132.98,0.73,96,2,Silver,0,6250.06,0
CUST_03513,329,2,86.97,0.76,99,4,Bronze,0,173.94,1
CUST_03514,328,14,146.25,0.73,14,9,Bronze,1,2047.5,0
CUST_03515,116,32,10.86,0.99,36,8,Bronze,1,347.52,0
CUST_03516,337,42,68.81,0.41,51,4,Bronze,0,2890.02,0
CUST_03517,337,32,377.91,0.68,6,5,Bronze,0,12093.12,0
CUST_03518,225,28,119.18,0.19,17,6,Gold,0,3337.04,1
CUST_03519,352,48,497.21,0.4,82,3,Gold,0,23866.08,0
CUST_03520,328,39,92.24,0.49,72,7,Bronze,0,3597.36,1
CUST_03521,147,40,396.5,0.21,51,5,Bronze,0,15860.0,0
CUST_03522,63,42,355.47,0.91,52,0,Silver,0,14929.74,0
CUST_03523,294,47,167.84,0.72,12,5,Silver,0,7888.48,0
CUST_03524,323,40,172.06,0.28,81,1,Bronze,0,6882.4,0
CUST_03525,325,13,286.14,0.13,95,3,Bronze,0,3719.82,1
CUST_03526,13,12,427.66,0.29,1,3,Gold,0,5131.92,0
CUST_03527,189,8,199.23,0.62,11,9,Bronze,0,1593.84,0
CUST_03528,287,15,39.98,0.83,16,9,Bronze,0,599.7,0
CUST_03529,208,26,193.47,0.5,92,4,Silver,0,5030.22,0
CUST_03530,114,12,111.58,0.1,9,9,Bronze,0,1338.96,1
CUST_03531,22,43,470.21,0.25,8,1,Gold,0,20219.03,0
CUST_03532,349,46,351.66,0.35,25,5,Gold,0,16176.36,1
CUST_03533,214,27,34.91,0.64,74,2,Bronze,0,942.57,0
CUST_03534,171,18,153.56,0.25,40,8,Bronze,0,2764.08,1
CUST_03535,323,45,34.61,0.23,67,5,Bronze,0,1557.45,1
CUST_03536,54,36,416.71,0.29,23,2,Bronze,0,15001.56,0
CUST_03537,298,49,454.09,0.59,62,2,Bronze,0,22250.41,0
CUST_03538,320,27,65.02,0.49,23,4,Silver,0,1755.54,1
CUST_03539,126,9,225.74,0.84,44,5,Silver,0,2031.66,0
CUST_03540,277,39,466.62,0.7,56,3,Bronze,0,18198.18,0
CUST_03541,204,1,81.15,0.67,68,4,Gold,0,81.15,0
CUST_03542,194,7,153.03,0.15,23,2,Gold,0,1071.21,1
CUST_03543,169,26,159.09,0.06,9,9,Gold,0,4136.34,1
CUST_03544,152,7,24.73,0.51,4,3,Silver,0,173.11,0
CUST_03545,35,7,27.77,0.07,34,7,Bronze,0,194.39,0
CUST_03546,184,8,476.87,0.36,82,7,Bronze,0,3814.96,1
CUST_03547,286,16,289.84,0.03,34,0,Bronze,0,4637.44,1
CUST_03548,57,3,160.26,0.18,98,3,Silver,0,480.78,0
CUST_03549,222,45,195.55,0.11,42,1,Bronze,0,8799.75,0
CUST_03550,303,10,360.27,0.8,3,3,Gold,0,3602.7,0
CUST_03551,163,7,189.59,0.35,83,4,Gold,0,1327.13,0
CUST_03552,19,21,121.6,0.08,34,0,Bronze,0,2553.6,0
CUST_03553,264,37,59.9,0.27,90,4,Silver,0,2216.3,0
CUST_03554,282,31,367.18,0.68,99,6,Silver,0,11382.58,0
CUST_03555,113,23,98.48,0.75,95,4,Bronze,0,2265.04,0
CUST_03556,327,27,44.13,0.12,43,6,Bronze,1,1191.51,0
CUST_03557,30,22,219.21,0.78,91,8,Bronze,0,4822.62,0
CUST_03558,135,39,29.39,0.37,67,7,Gold,0,1146.21,0
CUST_03559,67,27,482.85,0.68,37,0,Gold,0,13036.95,0
CUST_03560,65,49,317.37,0.67,12,9,Bronze,1,15551.13,0
CUST_03561,292,4,84.82,0.79,87,9,Bronze,0,339.28,1
CUST_03562,25,24,94.5,0.7,81,1,Bronze,0,2268.0,0
CUST_03563,37,23,289.22,0.04,16,5,Bronze,0,6652.06,0
CUST_03564,1,48,184.72,0.52,62,4,Bronze,0,8866.56,0
CUST_03565,37,19,389.39,0.17,17,0,Bronze,1,7398.41,0
CUST_03566,141,42,277.45,0.97,15,1,Bronze,0,11652.9,0
CUST_03567,232,3,222.33,0.26,26,2,Bronze,0,666.99,1
CUST_03568,136,27,481.86,0.42,45,9,Silver,0,13010.22,0
CUST_03569,188,3,201.46,0.2,2,4,Bronze,0,604.38,1
CUST_03570,128,28,206.3,0.13,17,6,Silver,0,5776.4,0
CUST_03571,201,17,336.23,0.6,65,5,Bronze,0,5715.91,0
CUST_03572,127,31,406.64,0.49,94,2,Bronze,0,12605.84,0
CUST_03573,257,10,316.85,0.37,96,5,Silver,0,3168.5,1
CUST_03574,164,49,352.32,0.09,30,3,Silver,1,17263.68,0
CUST_03575,35,22,192.74,0.74,68,2,Bronze,0,4240.28,0
CUST_03576,194,30,244.95,0.01,44,3,Bronze,0,7348.5,0
CUST_03577,191,49,106.55,0.46,96,7,Bronze,0,5220.95,0
CUST_03578,104,21,343.32,0.63,60,0,Bronze,0,7209.72,0
CUST_03579,23,36,118.51,0.43,99,2,Silver,0,4266.36,0
CUST_03580,265,23,10.62,0.13,1,9,Bronze,0,244.26,1
CUST_03581,290,38,467.54,0.78,19,7,Bronze,1,17766.52,0
CUST_03582,260,12,159.95,0.32,33,9,Bronze,1,1919.4,0
CUST_03583,358,25,106.35,0.13,83,8,Silver,0,2658.75,1
CUST_03584,75,20,141.39,0.55,36,2,Bronze,1,2827.8,0
CUST_03585,355,49,171.92,0.02,91,8,Bronze,0,8424.08,1
CUST_03586,72,49,242.53,0.32,77,9,Bronze,0,11883.97,0
CUST_03587,259,42,43.98,0.75,91,9,Bronze,0,1847.16,0
CUST_03588,188,7,35.81,0.91,78,3,Bronze,0,250.67,0
CUST_03589,173,29,153.53,0.59,24,3,Gold,0,4452.37,0
CUST_03590,290,48,154.93,0.22,99,6,Bronze,0,7436.64,0
CUST_03591,45,29,67.65,0.22,83,5,Silver,0,1961.85,0
CUST_03592,61,13,208.35,0.6,25,9,Gold,0,2708.55,0
CUST_03593,83,3,149.17,0.41,11,2,Bronze,0,447.51,0
CUST_03594,123,2,22.77,0.18,9,7,Bronze,0,45.54,1
CUST_03595,358,16,444.0,0.79,6,4,Silver,1,7104.0,0
CUST_03596,16,30,444.15,0.2,58,1,Bronze,0,13324.5,0
CUST_03597,66,38,112.5,0.32,29,9,Gold,0,4275.0,0
CUST_03598,145,6,89.81,0.06,73,2,Bronze,0,538.86,1
CUST_03599,162,45,278.17,0.7,97,6,Bronze,0,12517.65,0
CUST_03600,234,7,319.07,0.28,87,9,Bronze,1,2233.49,0
CUST_03601,144,5,479.2,0.23,79,8,Gold,0,2396.0,1
CUST_03602,358,7,194.9,0.3,11,0,Silver,0,1364.3,1
CUST_03603,188,34,312.92,0.87,23,5,Silver,1,10639.28,0
CUST_03604,322,32,440.31,0.52,26,8,Gold,0,14089.92,1
CUST_03605,13,49,230.48,0.16,1,6,Gold,0,11293.52,0
CUST_03606,184,13,69.95,0.77,94,2,Bronze,0,909.35,0
CUST_03607,111,30,194.95,0.21,81,6,Silver,1,5848.5,0
CUST_03608,290,25,76.92,0.41,47,1,Silver,0,1923.0,0
CUST_03609,295,21,18.15,0.57,41,9,Bronze,0,381.15,1
CUST_03610,215,21,378.26,0.58,23,1,Bronze,0,7943.46,0
CUST_03611,120,28,126.83,0.07,5,0,Gold,0,3551.24,0
CUST_03612,55,48,10.98,0.84,99,2,Bronze,0,527.04,0
CUST_03613,27,20,437.49,0.48,50,0,Bronze,1,8749.8,0
CUST_03614,118,34,227.46,0.99,9,7,Bronze,0,7733.64,0
CUST_03615,221,5,127.04,0.72,4,7,Bronze,0,635.2,0
CUST_03616,231,18,138.77,0.99,71,3,Bronze,0,2497.86,0
CUST_03617,53,39,127.86,0.45,65,0,Bronze,0,4986.54,0
CUST_03618,295,43,105.33,0.14,80,1,Bronze,0,4529.19,0
CUST_03619,321,11,422.2,0.73,57,1,Bronze,0,4644.2,0
CUST_03620,233,17,93.46,0.78,25,1,Bronze,0,1588.82,0
CUST_03621,158,48,285.31,0.85,58,8,Silver,0,13694.88,0
CUST_03622,269,45,47.89,0.3,6,6,Gold,0,2155.05,0
CUST_03623,21,22,475.27,0.51,14,8,Bronze,1,10455.94,0
CUST_03624,53,37,305.62,0.86,63,9,Bronze,1,11307.94,0
CUST_03625,275,20,452.54,0.86,75,9,Gold,0,9050.8,0
CUST_03626,313,48,204.96,0.03,65,1,Silver,0,9838.08,1
CUST_03627,281,48,407.23,0.67,52,4,Bronze,0,19547.04,0
CUST_03628,214,48,428.29,0.6,65,0,Gold,0,20557.92,0
CUST_03629,31,46,354.45,0.08,8,1,Silver,0,16304.7,0
CUST_03630,337,6,55.54,0.93,96,3,Bronze,0,333.24,0
CUST_03631,183,34,17.88,0.45,97,9,Bronze,0,607.92,0
CUST_03632,23,14,92.59,0.67,8,0,Silver,1,1296.26,0
CUST_03633,32,48,67.87,0.88,14,7,Bronze,0,3257.76,0
CUST_03634,74,23,365.32,0.13,24,5,Bronze,1,8402.36,0
CUST_03635,10,20,282.93,0.86,64,0,Silver,0,5658.6,0
CUST_03636,54,13,267.72,0.72,93,8,Bronze,0,3480.36,0
CUST_03637,52,47,133.9,0.84,25,0,Bronze,0,6293.3,0
CUST_03638,148,44,85.76,0.49,6,3,Bronze,0,3773.44,0
CUST_03639,160,41,111.21,0.03,1,4,Bronze,1,4559.61,0
CUST_03640,14,32,206.14,0.67,87,8,Bronze,0,6596.48,0
CUST_03641,178,26,372.67,0.37,33,1,Bronze,0,9689.42,0
CUST_03642,53,14,134.71,0.4,14,8,Bronze,0,1885.94,0
CUST_03643,335,36,352.32,0.44,63,0,Bronze,0,12683.52,0
CUST_03644,22,8,250.84,0.49,56,3,Bronze,1,2006.72,0
CUST_03645,30,40,443.87,0.66,62,6,Bronze,0,17754.8,0
CUST_03646,191,22,124.13,0.73,28,3,Silver,0,2730.86,0
CUST_03647,260,22,230.92,0.78,29,7,Silver,0,5080.24,0
CUST_03648,205,16,57.37,0.67,23,6,Silver,1,917.92,0
CUST_03649,59,27,174.23,0.8,44,5,Bronze,0,4704.21,0
CUST_03650,264,10,258.37,0.12,38,4,Bronze,1,2583.7,0
CUST_03651,12,25,369.04,0.84,49,9,Bronze,0,9226.0,0
CUST_03652,119,31,107.06,0.39,43,2,Bronze,0,3318.86,0
CUST_03653,290,21,116.87,0.53,10,7,Bronze,0,2454.27,1
CUST_03654,338,27,319.47,0.43,27,3,Gold,0,8625.69,1
CUST_03655,248,17,197.4,0.48,8,7,Bronze,0,3355.8,1
CUST_03656,354,33,246.23,0.29,68,0,Bronze,0,8125.59,1
CUST_03657,127,31,419.71,0.17,85,1,Silver,0,13011.01,0
CUST_03658,75,42,254.55,0.1,85,1,Bronze,0,10691.1,0
CUST_03659,361,26,329.72,0.45,30,5,Bronze,0,8572.72,1
CUST_03660,204,21,331.82,0.13,13,4,Gold,0,6968.22,1
CUST_03661,49,36,403.77,0.24,58,9,Silver,0,14535.72,0
CUST_03662,79,1,322.69,0.13,3,9,Bronze,0,322.69,1
CUST_03663,241,4,41.76,0.11,84,6,Bronze,1,167.04,0
CUST_03664,349,4,177.66,0.88,5,1,Bronze,0,710.64,1
CUST_03665,154,26,494.76,0.67,22,8,Bronze,0,12863.76,0
CUST_03666,274,4,106.29,0.92,58,1,Bronze,0,425.16,0
CUST_03667,96,49,297.5,0.64,66,0,Bronze,1,14577.5,0
CUST_03668,214,9,423.04,0.84,89,1,Bronze,0,3807.36,0
CUST_03669,294,30,297.41,0.56,40,2,Bronze,0,8922.3,0
CUST_03670,209,45,192.41,0.46,88,5,Bronze,0,8658.45,0
CUST_03671,343,4,49.31,0.53,5,6,Silver,0,197.24,1
CUST_03672,88,5,187.22,0.32,16,5,Silver,0,936.1,0
CUST_03673,306,45,99.21,0.66,15,0,Bronze,0,4464.45,0
CUST_03674,264,23,480.82,0.9,77,8,Silver,0,11058.86,0
CUST_03675,325,16,360.37,0.78,75,7,Silver,1,5765.92,0
CUST_03676,320,22,377.2,0.46,80,1,Bronze,0,8298.4,1
CUST_03677,157,37,223.62,0.95,18,0,Bronze,0,8273.94,0
CUST_03678,156,8,63.88,0.99,89,6,Bronze,0,511.04,0
CUST_03679,139,48,140.69,0.49,47,2,Bronze,1,6753.12,0
CUST_03680,121,33,137.26,0.86,4,2,Silver,1,4529.58,0
CUST_03681,65,38,248.52,0.0,53,9,Bronze,0,9443.76,0
CUST_03682,107,43,235.88,0.07,58,8,Bronze,0,10142.84,0
CUST_03683,147,16,222.37,0.02,85,1,Bronze,0,3557.92,0
CUST_03684,137,5,253.03,0.77,75,4,Bronze,1,1265.15,0
CUST_03685,162,16,493.64,0.08,58,3,Gold,0,7898.24,1
CUST_03686,100,7,156.19,0.02,59,0,Bronze,0,1093.33,0
CUST_03687,338,1,311.48,0.15,34,5,Gold,0,311.48,1
CUST_03688,307,9,127.36,0.31,30,5,Bronze,0,1146.24,1
CUST_03689,141,18,238.64,0.46,54,0,Gold,0,4295.52,0
CUST_03690,83,45,108.02,0.07,68,6,Silver,0,4860.9,0
CUST_03691,177,47,283.51,0.5,78,5,Silver,0,13324.97,0
CUST_03692,198,3,139.86,0.25,75,3,Bronze,0,419.58,1
CUST_03693,112,24,28.03,0.27,68,6,Silver,0,672.72,0
CUST_03694,56,28,409.48,0.82,26,2,Bronze,1,11465.44,0
CUST_03695,179,10,72.85,0.99,3,9,Bronze,0,728.5,0
CUST_03696,186,9,190.34,0.46,57,5,Bronze,0,1713.06,0
CUST_03697,218,13,243.82,0.32,37,5,Silver,1,3169.66,0
CUST_03698,316,48,221.92,0.93,38,9,Bronze,0,10652.16,0
CUST_03699,217,35,365.58,0.5,41,5,Silver,0,12795.3,0
CUST_03700,120,23,302.42,0.73,4,2,Bronze,0,6955.66,0
CUST_03701,175,47,154.73,0.41,26,9,Bronze,0,7272.31,0
CUST_03702,23,17,35.33,0.2,39,4,Bronze,0,600.61,0
CUST_03703,213,46,386.12,0.65,42,0,Bronze,0,17761.52,0
CUST_03704,235,7,182.74,0.66,11,5,Bronze,0,1279.18,0
CUST_03705,13,16,445.97,0.46,11,6,Bronze,0,7135.52,0
CUST_03706,101,40,203.58,0.27,54,4,Bronze,1,8143.2,0
CUST_03707,24,36,361.65,0.83,38,4,Silver,0,13019.4,0
CUST_03708,364,20,470.39,0.28,20,5,Bronze,0,9407.8,1
CUST_03709,11,24,329.06,0.66,26,6,Bronze,0,7897.44,0
CUST_03710,273,47,212.61,0.38,76,3,Bronze,1,9992.67,0
CUST_03711,281,5,288.03,0.47,93,6,Bronze,0,1440.15,1
CUST_03712,94,45,276.29,0.21,14,4,Gold,0,12433.05,0
CUST_03713,201,6,296.56,0.65,50,6,Silver,0,1779.36,0
CUST_03714,21,28,81.94,0.23,25,0,Bronze,0,2294.32,0
CUST_03715,340,5,352.27,0.49,55,9,Bronze,0,1761.35,1
CUST_03716,211,49,81.07,0.33,51,1,Bronze,1,3972.43,0
CUST_03717,140,39,17.16,0.96,90,1,Bronze,0,669.24,0
CUST_03718,293,38,316.14,0.98,10,6,Bronze,0,12013.32,0
CUST_03719,298,2,67.29,0.75,14,8,Bronze,0,134.58,1
CUST_03720,101,43,387.5,0.98,5,6,Bronze,0,16662.5,0
CUST_03721,304,39,434.32,0.11,57,5,Gold,0,16938.48,1
CUST_03722,359,21,472.92,0.99,22,2,Gold,0,9931.32,0
CUST_03723,28,40,335.59,0.1,75,4,Bronze,0,13423.6,0
CUST_03724,41,37,246.19,0.42,29,9,Bronze,0,9109.03,0
CUST_03725,355,18,182.62,0.24,7,1,Gold,0,3287.16,1
CUST_03726,303,48,250.55,0.95,18,8,Bronze,0,12026.4,0
CUST_03727,146,46,103.27,0.64,31,5,Gold,0,4750.42,0
CUST_03728,256,12,180.73,0.6,43,8,Bronze,0,2168.76,1
CUST_03729,227,17,361.79,1.0,84,8,Bronze,0,6150.43,0
CUST_03730,236,37,116.54,0.61,35,6,Bronze,0,4311.98,0
CUST_03731,361,46,139.39,0.65,71,4,Silver,0,6411.94,0
CUST_03732,13,38,377.17,0.04,94,3,Silver,0,14332.46,0
CUST_03733,210,15,97.14,0.86,4,0,Bronze,0,1457.1,0
CUST_03734,229,7,130.48,0.97,51,8,Bronze,0,913.36,0
CUST_03735,100,14,18.6,0.96,94,5,Bronze,1,260.4,0
CUST_03736,31,1,362.83,0.22,30,1,Bronze,0,362.83,0
CUST_03737,16,38,312.77,0.23,94,6,Silver,1,11885.26,0
CUST_03738,137,3,350.25,0.37,53,5,Bronze,0,1050.75,0
CUST_03739,329,37,115.02,0.31,82,3,Silver,0,4255.74,1
CUST_03740,166,44,346.81,0.31,74,5,Gold,0,15259.64,0
CUST_03741,310,31,302.22,0.61,14,5,Bronze,0,9368.82,0
CUST_03742,100,43,189.4,0.81,36,4,Silver,0,8144.2,0
CUST_03743,109,13,224.53,0.94,87,0,Bronze,0,2918.89,0
CUST_03744,343,48,288.28,0.07,12,2,Bronze,1,13837.44,0
CUST_03745,173,18,251.71,0.28,76,6,Bronze,0,4530.78,0
CUST_03746,237,17,324.5,0.26,34,1,Silver,0,5516.5,1
CUST_03747,162,17,98.68,0.36,26,9,Bronze,0,1677.56,0
CUST_03748,216,11,274.95,0.42,6,9,Gold,0,3024.45,1
CUST_03749,264,20,230.64,0.39,53,0,Silver,0,4612.8,0
CUST_03750,263,10,235.9,0.95,15,7,Bronze,1,2359.0,0
CUST_03751,292,29,240.0,0.44,19,6,Bronze,1,6960.0,0
CUST_03752,274,48,441.92,0.55,47,5,Bronze,0,21212.16,0
CUST_03753,3,34,411.13,0.75,87,9,Silver,0,13978.42,0
CUST_03754,28,17,318.49,0.73,77,4,Bronze,0,5414.33,0
CUST_03755,326,42,361.08,0.58,95,5,Bronze,0,15165.36,0
CUST_03756,149,13,30.97,0.86,61,0,Gold,0,402.61,0
CUST_03757,28,44,374.56,0.62,90,8,Bronze,0,16480.64,0
CUST_03758,310,47,248.22,0.87,52,0,Bronze,0,11666.34,0
CUST_03759,65,39,165.7,0.3,18,3,Bronze,0,6462.3,0
CUST_03760,356,27,78.49,0.13,60,2,Silver,0,2119.23,1
CUST_03761,21,26,46.85,0.82,47,3,Bronze,1,1218.1,0
CUST_03762,252,28,31.99,0.38,57,0,Bronze,0,895.72,0
CUST_03763,235,13,89.28,0.65,33,9,Bronze,1,1160.64,0
CUST_03764,227,12,24.77,0.74,32,3,Bronze,0,297.24,0
CUST_03765,13,44,368.99,0.33,4,3,Bronze,1,16235.56,0
CUST_03766,313,28,131.82,0.51,41,2,Silver,0,3690.96,0
CUST_03767,49,2,190.68,0.89,19,7,Bronze,0,381.36,0
CUST_03768,118,37,413.13,0.88,7,6,Silver,1,15285.81,0
CUST_03769,54,34,66.18,0.75,99,8,Silver,0,2250.12,0
CUST_03770,138,23,419.44,0.76,26,1,Gold,0,9647.12,0
CUST_03771,53,45,323.37,0.9,87,9,Bronze,0,14551.65,0
CUST_03772,44,29,177.59,0.74,98,2,Silver,0,5150.11,0
CUST_03773,303,35,67.73,0.34,51,5,Bronze,0,2370.55,1
CUST_03774,53,11,54.83,0.12,56,1,Bronze,0,603.13,0
CUST_03775,74,48,174.4,0.42,71,1,Bronze,1,8371.2,0
CUST_03776,46,33,78.77,0.09,75,9,Bronze,0,2599.41,0
CUST_03777,13,11,141.18,0.12,51,1,Bronze,0,1552.98,0
CUST_03778,165,9,35.95,0.95,8,1,Silver,0,323.55,0
CUST_03779,102,14,301.55,0.68,13,4,Bronze,0,4221.7,0
CUST_03780,280,9,81.19,0.85,32,0,Bronze,0,730.71,0
CUST_03781,258,39,380.8,0.64,34,6,Bronze,1,14851.2,0
CUST_03782,337,48,116.91,0.42,18,0,Bronze,0,5611.68,0
CUST_03783,356,3,401.01,0.03,79,0,Gold,0,1203.03,1
CUST_03784,138,29,103.04,0.96,55,4,Bronze,0,2988.16,0
